ANO,MACROZONA,Zone,TRIMESTRE,GRUPO_EDAD,CAPT,PORC,L_PR,VAR,P_PR,CAPT_TON,PORC_TON,Method
2002,2,SC_Chile_PS,2,2,763748.478,37.921,26.083,2.742,0.189,144420.829,17.563,validacion
2002,2,SC_Chile_PS,2,3,443481.403,22.019,28.397,3.594,0.247,109704.287,13.341,validacion
2002,2,SC_Chile_PS,2,4,278836.157,13.844,30.936,3.56,0.323,90062.938,10.952,validacion
2002,2,SC_Chile_PS,2,5,140858.737,6.994,33.667,5.756,0.423,59626.042,7.251,validacion
2002,2,SC_Chile_PS,2,6,80908.237,4.017,37.043,7.27,0.572,46288.075,5.629,validacion
2002,2,SC_Chile_PS,2,7,69217.973,3.437,41.469,9.845,0.817,56545.774,6.876,validacion
2002,2,SC_Chile_PS,2,8,61538.997,3.055,45.044,9.986,1.057,65026.162,7.908,validacion
2002,2,SC_Chile_PS,2,9,49990.231,2.482,47.565,7.967,1.248,62395.982,7.588,validacion
2002,2,SC_Chile_PS,2,10,60263.938,2.992,50.481,11.649,1.51,91005.564,11.067,validacion
2002,2,SC_Chile_PS,2,11,30249.836,1.502,52.444,12.363,1.702,51489.972,6.262,validacion
2002,2,SC_Chile_PS,2,12,20371.828,1.011,56.176,15.436,2.116,43098.998,5.241,validacion
2002,2,SC_Chile_PS,3,1,52914.769,4.933,25.462,3.407,0.174,9217.321,1.936,validacion
2002,2,SC_Chile_PS,3,2,243182.17,22.672,26.799,4.018,0.204,49657.597,10.43,validacion
2002,2,SC_Chile_PS,3,3,152988.839,14.263,29.217,3.225,0.265,40546.17,8.516,validacion
2002,2,SC_Chile_PS,3,4,266172.694,24.815,31.498,5.181,0.336,89363.701,18.769,validacion
2002,2,SC_Chile_PS,3,5,107104.647,9.985,35.022,4.302,0.463,49602.646,10.418,validacion
2002,2,SC_Chile_PS,3,6,85088.262,7.933,39.118,10.459,0.658,56016.225,11.765,validacion
2002,2,SC_Chile_PS,3,7,72356.345,6.746,43.186,9.074,0.888,64235.079,13.491,validacion
2002,2,SC_Chile_PS,3,8,49751.172,4.638,45.954,12.918,1.08,53706.791,11.28,validacion
2002,2,SC_Chile_PS,3,9,25648.061,2.391,49.371,13.745,1.345,34491.325,7.244,validacion
2002,2,SC_Chile_PS,3,10,12415.036,1.157,51.76,17.138,1.56,19362.083,4.067,validacion
2002,2,SC_Chile_PS,3,11,3399.529,0.317,54.75,8.959,1.835,6237.155,1.31,validacion
2002,2,SC_Chile_PS,3,12,1599.747,0.149,58.802,18.477,2.304,3685.572,0.774,validacion
2002,2,SC_Chile_PS,4,0,3529.375,0.189,14.721,41.044,0.057,201.584,0.037,validacion
2002,2,SC_Chile_PS,4,1,356570.82,19.116,25.273,3.365,0.185,65980.861,12.173,validacion
2002,2,SC_Chile_PS,4,2,617612.427,33.111,27.102,4.229,0.228,140669.675,25.952,validacion
2002,2,SC_Chile_PS,4,3,483628.786,25.928,29.495,3.892,0.291,140918.126,25.998,validacion
2002,2,SC_Chile_PS,4,4,257020.222,13.779,31.048,6.466,0.341,87697.065,16.179,validacion
2002,2,SC_Chile_PS,4,5,75945.746,4.071,35.044,17.681,0.499,37860.276,6.985,validacion
2002,2,SC_Chile_PS,4,6,32630.285,1.749,40.522,10.504,0.749,24427.085,4.507,validacion
2002,2,SC_Chile_PS,4,7,19536.19,1.047,44.188,12.985,0.967,18901.262,3.487,validacion
2002,2,SC_Chile_PS,4,8,10588.655,0.568,47.792,14.232,1.218,12898.747,2.38,validacion
2002,2,SC_Chile_PS,4,9,6168.236,0.331,51.238,5.897,1.479,9125.28,1.684,validacion
2002,2,SC_Chile_PS,4,10,2074.705,0.111,52.778,8.335,1.618,3357.034,0.619,validacion
2003,2,SC_Chile_PS,1,1,2170.256,0.363,19.674,0.68,0.084,181.725,0.086,validacion
2003,2,SC_Chile_PS,1,2,267178.272,44.72,25.248,3.669,0.182,48519.926,23.014,validacion
2003,2,SC_Chile_PS,1,3,149744.265,25.064,28.292,1.989,0.255,38110.288,18.077,validacion
2003,2,SC_Chile_PS,1,4,88077.569,14.742,30.489,3.291,0.321,28260.491,13.405,validacion
2003,2,SC_Chile_PS,1,5,22832.793,3.822,33.746,4.35,0.438,9996.349,4.741,validacion
2003,2,SC_Chile_PS,1,6,8369.98,1.401,38.831,7.988,0.675,5651.516,2.681,validacion
2003,2,SC_Chile_PS,1,7,9273.141,1.552,43.614,9.076,0.961,8912.669,4.227,validacion
2003,2,SC_Chile_PS,1,8,17570.133,2.941,47.342,6.3,1.227,21561.659,10.227,validacion
2003,2,SC_Chile_PS,1,9,14521.341,2.431,49.588,5.645,1.411,20496.633,9.722,validacion
2003,2,SC_Chile_PS,1,10,10403.633,1.741,51.527,4.571,1.584,16479.972,7.817,validacion
2003,2,SC_Chile_PS,1,11,5395.431,0.903,52.624,9.049,1.698,9158.907,4.344,validacion
2003,2,SC_Chile_PS,1,12,1904.408,0.319,54.051,6.527,1.836,3496.648,1.659,validacion
2003,2,SC_Chile_PS,2,1,3079.844,0.197,24.238,3.176,0.152,469.065,0.102,validacion
2003,2,SC_Chile_PS,2,2,501422.042,32.046,25.882,2.947,0.186,93414.103,20.267,validacion
2003,2,SC_Chile_PS,2,3,517924.205,33.101,28.166,1.674,0.241,124671.296,27.048,validacion
2003,2,SC_Chile_PS,2,4,314884.724,20.125,30.318,2.951,0.304,95698.022,20.762,validacion
2003,2,SC_Chile_PS,2,5,115180.649,7.361,33.052,3.998,0.398,45891.437,9.956,validacion
2003,2,SC_Chile_PS,2,6,39095.766,2.499,36.897,5.621,0.562,21988.584,4.771,validacion
2003,2,SC_Chile_PS,2,7,26690.478,1.706,40.951,11.481,0.785,20961.729,4.548,validacion
2003,2,SC_Chile_PS,2,8,21524.533,1.376,44.271,10.293,0.996,21446.495,4.653,validacion
2003,2,SC_Chile_PS,2,9,11788.846,0.753,47.428,12.542,1.236,14576.018,3.162,validacion
2003,2,SC_Chile_PS,2,10,7019.306,0.449,51.26,5.285,1.557,10930.83,2.372,validacion
2003,2,SC_Chile_PS,2,11,5043.478,0.322,53.426,7.988,1.776,8959.194,1.944,validacion
2003,2,SC_Chile_PS,2,12,1026.843,0.066,54.14,14.582,1.865,1914.691,0.415,validacion
2003,2,SC_Chile_PS,3,0,522.509,0.045,18.857,3.405,0.067,35.157,0.01,validacion
2003,2,SC_Chile_PS,3,1,108522.74,9.439,25.939,1.834,0.175,18993.791,5.406,validacion
2003,2,SC_Chile_PS,3,2,279279.022,24.292,27.07,3.241,0.201,56009.454,15.94,validacion
2003,2,SC_Chile_PS,3,3,243856.466,21.211,29.021,3.708,0.248,60531.195,17.227,validacion
2003,2,SC_Chile_PS,3,4,274500.117,23.876,30.622,4.139,0.293,80324.056,22.86,validacion
2003,2,SC_Chile_PS,3,5,131092.859,11.403,33.685,6.094,0.393,51532.981,14.666,validacion
2003,2,SC_Chile_PS,3,6,46522.758,4.047,38.426,6.418,0.587,27294.415,7.768,validacion
2003,2,SC_Chile_PS,3,7,33342.397,2.9,41.252,8.98,0.731,24385.804,6.94,validacion
2003,2,SC_Chile_PS,3,8,17642.564,1.535,43.662,5.765,0.864,15247.8,4.339,validacion
2003,2,SC_Chile_PS,3,9,7605.98,0.662,45.793,15.908,1.014,7716.063,2.196,validacion
2003,2,SC_Chile_PS,3,10,5655.888,0.492,49.674,11.515,1.29,7296.269,2.076,validacion
2003,2,SC_Chile_PS,3,11,1047.027,0.091,54.651,5.838,1.714,1794.675,0.511,validacion
2003,2,SC_Chile_PS,3,12,91.087,0.008,60.557,0.33,2.334,212.578,0.06,validacion
2003,2,SC_Chile_PS,4,1,38007.272,11.084,25.22,2.918,0.177,6714.654,6.605,validacion
2003,2,SC_Chile_PS,4,2,82559.91,24.076,27.736,2.117,0.234,19340.949,19.026,validacion
2003,2,SC_Chile_PS,4,3,121174.927,35.337,29.484,2.767,0.282,34198.846,33.642,validacion
2003,2,SC_Chile_PS,4,4,72413.379,21.117,31.302,3.936,0.339,24555.337,24.156,validacion
2003,2,SC_Chile_PS,4,5,19168.858,5.59,34.606,5.007,0.46,8810.699,8.667,validacion
2003,2,SC_Chile_PS,4,6,5489.057,1.601,38.604,8.089,0.642,3525.315,3.468,validacion
2003,2,SC_Chile_PS,4,7,1676.255,0.489,43.828,8.013,0.939,1574.569,1.549,validacion
2003,2,SC_Chile_PS,4,8,1192.751,0.348,44.566,9.306,0.99,1180.339,1.161,validacion
2003,2,SC_Chile_PS,4,9,793.578,0.231,48.302,4.597,1.252,993.697,0.978,validacion
2003,2,SC_Chile_PS,4,10,72.967,0.021,52.336,1.732,1.59,115.988,0.114,validacion
2003,2,SC_Chile_PS,4,11,361.611,0.105,54.069,1.48,1.754,634.098,0.624,validacion
2003,2,SC_Chile_PS,4,12,4.176,0.001,60,0,2.399,10.019,0.01,validacion
2004,2,SC_Chile_PS,1,1,261.073,0.024,21,0,0.098,25.687,0.008,validacion
2004,2,SC_Chile_PS,1,2,236909.689,22.014,26.558,2.322,0.205,48678.27,15.659,validacion
2004,2,SC_Chile_PS,1,3,387559.447,36.013,28.571,1.928,0.257,99513.554,32.012,validacion
2004,2,SC_Chile_PS,1,4,316464.094,29.406,30.203,1.98,0.305,96427.675,31.019,validacion
2004,2,SC_Chile_PS,1,5,91190.747,8.474,32.524,3.333,0.384,35041.571,11.272,validacion
2004,2,SC_Chile_PS,1,6,24088.842,2.238,35.522,7.069,0.509,12252.202,3.941,validacion
2004,2,SC_Chile_PS,1,7,9766.653,0.908,40.034,7.984,0.735,7174.716,2.308,validacion
2004,2,SC_Chile_PS,1,8,4450.568,0.414,43.685,8.826,0.961,4277.047,1.376,validacion
2004,2,SC_Chile_PS,1,9,2776.263,0.258,45.946,8.533,1.121,3112.742,1.001,validacion
2004,2,SC_Chile_PS,1,10,1133.542,0.105,50.05,7.962,1.457,1651.171,0.531,validacion
2004,2,SC_Chile_PS,1,11,1435.317,0.133,52.834,4.572,1.713,2459.41,0.791,validacion
2004,2,SC_Chile_PS,1,12,143.374,0.013,53.073,7.435,1.743,249.922,0.08,validacion
2004,2,SC_Chile_PS,2,1,5405.577,0.481,25.361,1.851,0.171,925.641,0.251,validacion
2004,2,SC_Chile_PS,2,2,249790.427,22.235,25.776,4.577,0.182,45563.22,12.354,validacion
2004,2,SC_Chile_PS,2,3,310402.467,27.631,28.658,2.177,0.25,77606.143,21.042,validacion
2004,2,SC_Chile_PS,2,4,304487.63,27.104,30.54,2.447,0.305,92732.427,25.143,validacion
2004,2,SC_Chile_PS,2,5,125596.926,11.18,32.885,2.879,0.383,48123.183,13.048,validacion
2004,2,SC_Chile_PS,2,6,55444.393,4.935,35.553,3.467,0.488,27069.903,7.34,validacion
2004,2,SC_Chile_PS,2,7,21743.407,1.936,38.535,9.58,0.634,13792.929,3.74,validacion
2004,2,SC_Chile_PS,2,8,16515.488,1.47,42.86,12.379,0.883,14586.899,3.955,validacion
2004,2,SC_Chile_PS,2,9,11177.237,0.995,46.525,12.503,1.136,12694.597,3.442,validacion
2004,2,SC_Chile_PS,2,10,7209.222,0.642,49.85,8.144,1.396,10062.633,2.728,validacion
2004,2,SC_Chile_PS,2,11,7155.71,0.637,50.907,8.182,1.489,10655.928,2.889,validacion
2004,2,SC_Chile_PS,2,12,8458.379,0.753,53.958,3.922,1.773,15000.702,4.067,validacion
2004,2,SC_Chile_PS,3,1,41694.476,5.391,26.695,3.646,0.196,8174.214,2.892,validacion
2004,2,SC_Chile_PS,3,2,181812.651,23.508,27.676,4.041,0.219,39752.013,14.063,validacion
2004,2,SC_Chile_PS,3,3,141526.452,18.299,29.321,3.527,0.259,36685.975,12.978,validacion
2004,2,SC_Chile_PS,3,4,128905.752,16.667,31.197,3.317,0.312,40190.956,14.218,validacion
2004,2,SC_Chile_PS,3,5,98964.018,12.796,33.89,4.611,0.401,39657.847,14.03,validacion
2004,2,SC_Chile_PS,3,6,72540.272,9.379,36.965,6.789,0.522,37857.261,13.393,validacion
2004,2,SC_Chile_PS,3,7,61042.456,7.893,39.745,8.83,0.65,39700.726,14.045,validacion
2004,2,SC_Chile_PS,3,8,33470.957,4.328,42.453,8.474,0.791,26474.272,9.366,validacion
2004,2,SC_Chile_PS,3,9,9213.472,1.191,44.738,8.662,0.925,8523.51,3.015,validacion
2004,2,SC_Chile_PS,3,10,2344.6,0.303,49.636,13.786,1.269,2976.381,1.053,validacion
2004,2,SC_Chile_PS,3,11,1642.623,0.212,50.986,15.277,1.377,2262.422,0.8,validacion
2004,2,SC_Chile_PS,3,12,258.608,0.033,54,0,1.609,416.006,0.147,validacion
2004,2,SC_Chile_PS,4,1,2984.918,1.196,27.848,1.294,0.239,714.013,0.715,validacion
2004,2,SC_Chile_PS,4,2,32561.602,13.045,28.976,0.932,0.271,8813.302,8.829,validacion
2004,2,SC_Chile_PS,4,3,85931.705,34.427,30.006,2.153,0.304,26083.601,26.131,validacion
2004,2,SC_Chile_PS,4,4,74225.211,29.737,31.782,3.262,0.365,27093.205,27.143,validacion
2004,2,SC_Chile_PS,4,5,31879.301,12.772,34.35,5.511,0.469,14944.423,14.972,validacion
2004,2,SC_Chile_PS,4,6,8192.575,3.282,39.756,15.147,0.756,6193.77,6.205,validacion
2004,2,SC_Chile_PS,4,7,8680.89,3.478,43.597,13.444,1.003,8709.449,8.725,validacion
2004,2,SC_Chile_PS,4,8,3445.665,1.38,46.89,6.396,1.245,4290.583,4.298,validacion
2004,2,SC_Chile_PS,4,9,652.064,0.261,50.906,1.299,1.601,1044.049,1.046,validacion
2004,2,SC_Chile_PS,4,10,630.255,0.252,52.201,2.365,1.735,1093.793,1.096,validacion
2004,2,SC_Chile_PS,4,11,366.159,0.147,53.92,1.921,1.921,703.426,0.705,validacion
2004,2,SC_Chile_PS,4,12,58.478,0.023,57,0,2.284,133.584,0.134,validacion
2005,2,SC_Chile_PS,1,1,4945.737,0.572,15.174,1.405,0.035,173.303,0.057,validacion
2005,2,SC_Chile_PS,1,2,76668.713,8.872,27.851,6.194,0.242,18541.517,6.138,validacion
2005,2,SC_Chile_PS,1,3,249389.255,28.858,29.639,2.228,0.289,72123.302,23.874,validacion
2005,2,SC_Chile_PS,1,4,330641.447,38.26,30.709,2.826,0.324,107170.293,35.476,validacion
2005,2,SC_Chile_PS,1,5,125512.791,14.524,33.357,4.258,0.423,53033.047,17.555,validacion
2005,2,SC_Chile_PS,1,6,42378.811,4.904,36.489,3.899,0.56,23726.84,7.854,validacion
2005,2,SC_Chile_PS,1,7,24788.27,2.868,39.098,7.005,0.701,17372.903,5.751,validacion
2005,2,SC_Chile_PS,1,8,6178.56,0.715,42.393,6.794,0.903,5581.825,1.848,validacion
2005,2,SC_Chile_PS,1,9,2251.753,0.261,44.789,7.331,1.075,2420.544,0.801,validacion
2005,2,SC_Chile_PS,1,10,962.318,0.111,47.105,1.177,1.248,1200.909,0.398,validacion
2005,2,SC_Chile_PS,1,11,301.485,0.035,49,0,1.412,425.582,0.141,validacion
2005,2,SC_Chile_PS,1,12,175.12,0.02,53.44,0.246,1.859,325.543,0.108,validacion
2005,2,SC_Chile_PS,2,1,29561.083,2.619,17.247,22.284,0.064,1900.594,0.457,validacion
2005,2,SC_Chile_PS,2,2,87448.055,7.746,27.98,2.348,0.233,20338.214,4.889,validacion
2005,2,SC_Chile_PS,2,3,207983.633,18.423,29.554,2.168,0.275,57168.311,13.742,validacion
2005,2,SC_Chile_PS,2,4,385230.49,34.124,31.076,2.549,0.321,123695.349,29.734,validacion
2005,2,SC_Chile_PS,2,5,233286.069,20.664,33.103,3.349,0.391,91148.072,21.91,validacion
2005,2,SC_Chile_PS,2,6,94826.613,8.4,35.554,5.062,0.488,46321.23,11.135,validacion
2005,2,SC_Chile_PS,2,7,45121.15,3.997,38.485,5.232,0.623,28098.676,6.754,validacion
2005,2,SC_Chile_PS,2,8,18015.956,1.596,40.65,6.621,0.738,13302.771,3.198,validacion
2005,2,SC_Chile_PS,2,9,9154.968,0.811,44.123,4.132,0.945,8653.172,2.08,validacion
2005,2,SC_Chile_PS,2,10,6810.99,0.603,47.551,4.841,1.191,8109.356,1.949,validacion
2005,2,SC_Chile_PS,2,11,4854.221,0.43,50.022,9.043,1.399,6788.873,1.632,validacion
2005,2,SC_Chile_PS,2,12,6631.554,0.587,52.115,6.649,1.581,10485.253,2.52,validacion
2005,2,SC_Chile_PS,3,1,6004.48,1.017,26.586,2.134,0.192,1155.826,0.514,validacion
2005,2,SC_Chile_PS,3,2,45527.317,7.714,27.92,2.669,0.223,10158.296,4.521,validacion
2005,2,SC_Chile_PS,3,3,70897.147,12.013,29.278,2.625,0.257,18214.099,8.106,validacion
2005,2,SC_Chile_PS,3,4,160140.093,27.134,30.504,2.378,0.29,46440.324,20.668,validacion
2005,2,SC_Chile_PS,3,5,141260.796,23.935,32.846,3.417,0.362,51201.68,22.787,validacion
2005,2,SC_Chile_PS,3,6,69845.341,11.835,35.608,4.671,0.462,32279.182,14.366,validacion
2005,2,SC_Chile_PS,3,7,49837.001,8.444,38.63,5.697,0.59,29398.352,13.084,validacion
2005,2,SC_Chile_PS,3,8,27669.095,4.688,40.359,10.199,0.677,18738.609,8.34,validacion
2005,2,SC_Chile_PS,3,9,12256.232,2.077,43.166,6.772,0.822,10071.016,4.482,validacion
2005,2,SC_Chile_PS,3,10,4421.007,0.749,46.423,6.37,1.019,4506.539,2.006,validacion
2005,2,SC_Chile_PS,3,11,2169.158,0.368,46.754,7.096,1.042,2260.574,1.006,validacion
2005,2,SC_Chile_PS,3,12,151.535,0.026,56.195,2.165,1.793,271.668,0.121,validacion
2005,2,SC_Chile_PS,4,1,1078.347,0.973,25.474,1.668,0.192,206.986,0.298,validacion
2005,2,SC_Chile_PS,4,2,1918.554,1.731,29.681,5.6,0.304,582.403,0.838,validacion
2005,2,SC_Chile_PS,4,3,6038.915,5.449,31.704,2.257,0.364,2198.466,3.164,validacion
2005,2,SC_Chile_PS,4,4,17636.784,15.915,32.878,1.812,0.404,7131.353,10.262,validacion
2005,2,SC_Chile_PS,4,5,25165.908,22.709,35.306,6.239,0.503,12655.099,18.21,validacion
2005,2,SC_Chile_PS,4,6,22861.969,20.63,37.814,8.897,0.617,14104.863,20.297,validacion
2005,2,SC_Chile_PS,4,7,18264.953,16.482,40.562,7.978,0.755,13788.019,19.841,validacion
2005,2,SC_Chile_PS,4,8,10046.333,9.066,42.856,7.859,0.886,8896.252,12.801,validacion
2005,2,SC_Chile_PS,4,9,3653.031,3.296,46.036,5.861,1.088,3972.863,5.717,validacion
2005,2,SC_Chile_PS,4,10,1981.629,1.788,49.325,2.72,1.325,2625.906,3.779,validacion
2005,2,SC_Chile_PS,4,11,1616.014,1.458,50.978,2.739,1.459,2358.159,3.393,validacion
2005,2,SC_Chile_PS,4,12,554.737,0.501,54.294,2.955,1.755,973.509,1.401,validacion
2006,2,SC_Chile_PS,1,1,423.663,0.097,16.064,1.914,0.044,18.776,0.008,validacion
2006,2,SC_Chile_PS,1,2,32857.749,7.538,25.012,2.474,0.17,5585.555,2.516,validacion
2006,2,SC_Chile_PS,1,3,28951.358,6.641,30.638,5.699,0.318,9218.163,4.152,validacion
2006,2,SC_Chile_PS,1,4,94559.335,21.692,32.367,1.666,0.371,35123.783,15.82,validacion
2006,2,SC_Chile_PS,1,5,126993.905,29.133,33.825,1.799,0.425,53978.796,24.312,validacion
2006,2,SC_Chile_PS,1,6,54887.142,12.591,36.053,2.934,0.518,28420.94,12.801,validacion
2006,2,SC_Chile_PS,1,7,39803.781,9.131,39.251,3.916,0.672,26757.549,12.051,validacion
2006,2,SC_Chile_PS,1,8,23177.881,5.317,41.793,5.831,0.817,18927.431,8.525,validacion
2006,2,SC_Chile_PS,1,9,13095.71,3.004,44.989,3.573,1.018,13333.787,6.005,validacion
2006,2,SC_Chile_PS,1,10,9328.524,2.14,47.222,7.507,1.187,11071.323,4.986,validacion
2006,2,SC_Chile_PS,1,11,4408.281,1.011,50.942,3.611,1.488,6557.998,2.954,validacion
2006,2,SC_Chile_PS,1,12,7430.146,1.704,53.714,6.339,1.754,13032.709,5.87,validacion
2006,2,SC_Chile_PS,2,1,1420.029,0.199,15.709,10.102,0.046,65.253,0.019,validacion
2006,2,SC_Chile_PS,2,2,10910.869,1.527,27.55,9.428,0.232,2532.324,0.724,validacion
2006,2,SC_Chile_PS,2,3,46388.253,6.492,30.696,1.55,0.312,14458.89,4.133,validacion
2006,2,SC_Chile_PS,2,4,131945.459,18.466,31.821,2.1,0.348,45920.236,13.125,validacion
2006,2,SC_Chile_PS,2,5,209550.727,29.327,33.614,2.541,0.411,86141.691,24.621,validacion
2006,2,SC_Chile_PS,2,6,131633.014,18.422,35.953,2.407,0.503,66248.779,18.935,validacion
2006,2,SC_Chile_PS,2,7,89952.351,12.589,38.2,3.919,0.606,54529.162,15.585,validacion
2006,2,SC_Chile_PS,2,8,47640.602,6.667,40.819,4.889,0.741,35324.835,10.096,validacion
2006,2,SC_Chile_PS,2,9,24778.38,3.468,43.681,3.369,0.907,22475.976,6.424,validacion
2006,2,SC_Chile_PS,2,10,12494.966,1.749,44.425,8.926,0.963,12028.661,3.438,validacion
2006,2,SC_Chile_PS,2,11,5051.641,0.707,47.906,3.536,1.199,6055.214,1.731,validacion
2006,2,SC_Chile_PS,2,12,2759.519,0.386,51.315,8.588,1.484,4094.275,1.17,validacion
2006,2,SC_Chile_PS,3,1,10599.344,1.927,18.991,14.432,0.066,700.441,0.265,validacion
2006,2,SC_Chile_PS,3,2,23261.652,4.23,23.918,13.261,0.133,3099.366,1.171,validacion
2006,2,SC_Chile_PS,3,3,36692.658,6.672,30.549,3.651,0.278,10200.155,3.855,validacion
2006,2,SC_Chile_PS,3,4,112195.923,20.402,32.122,3.46,0.327,36708.099,13.873,validacion
2006,2,SC_Chile_PS,3,5,124050.926,22.557,33.94,3.125,0.391,48519.423,18.337,validacion
2006,2,SC_Chile_PS,3,6,79387.291,14.436,36.818,4.172,0.512,40625.604,15.354,validacion
2006,2,SC_Chile_PS,3,7,69061.828,12.558,38.535,4.842,0.595,41079.73,15.526,validacion
2006,2,SC_Chile_PS,3,8,53790.502,9.781,41.356,6.452,0.752,40433.899,15.282,validacion
2006,2,SC_Chile_PS,3,9,23187.427,4.216,44.271,5.342,0.937,21718.188,8.208,validacion
2006,2,SC_Chile_PS,3,10,11872.168,2.159,45.391,8.393,1.022,12131.765,4.585,validacion
2006,2,SC_Chile_PS,3,11,3214.152,0.584,48.434,13.447,1.272,4090.007,1.546,validacion
2006,2,SC_Chile_PS,3,12,2623.049,0.477,55.925,6.946,2.015,5285.59,1.998,validacion
2006,2,SC_Chile_PS,4,0,170.283,0.094,21,0,0.1,17.001,0.034,validacion
2006,2,SC_Chile_PS,4,1,13841.252,7.653,23.96,5.939,0.154,2128.054,4.223,validacion
2006,2,SC_Chile_PS,4,2,46856.201,25.906,26.479,4.064,0.205,9624.831,19.099,validacion
2006,2,SC_Chile_PS,4,3,60613.302,33.513,28.519,1.269,0.254,15395.981,30.551,validacion
2006,2,SC_Chile_PS,4,4,39722.776,21.962,30.802,1.86,0.321,12762.661,25.326,validacion
2006,2,SC_Chile_PS,4,5,14068.508,7.778,33.119,1.536,0.4,5623.64,11.159,validacion
2006,2,SC_Chile_PS,4,6,2294.996,1.269,36.631,3.753,0.545,1251.012,2.482,validacion
2006,2,SC_Chile_PS,4,7,976.249,0.54,40.15,2.329,0.717,700.089,1.389,validacion
2006,2,SC_Chile_PS,4,8,630.465,0.349,42.28,4.175,0.841,530.377,1.052,validacion
2006,2,SC_Chile_PS,4,9,479.155,0.265,44.779,8.711,1.008,482.807,0.958,validacion
2006,2,SC_Chile_PS,4,10,267.848,0.148,48.072,3.63,1.239,331.913,0.659,validacion
2006,2,SC_Chile_PS,4,11,272.656,0.151,50.97,14.875,1.499,408.744,0.811,validacion
2006,2,SC_Chile_PS,4,12,673.245,0.372,53.17,7.739,1.689,1136.985,2.256,validacion
2007,2,SC_Chile_PS,1,1,9.774,0.001,16,0,0.042,0.413,0,validacion
2007,2,SC_Chile_PS,1,2,246637.577,30.199,25.795,3.205,0.188,46255.52,18.032,validacion
2007,2,SC_Chile_PS,1,3,297743.427,36.457,27.512,1.028,0.226,67392.718,26.272,validacion
2007,2,SC_Chile_PS,1,4,112566.038,13.783,30.015,2.045,0.297,33440.082,13.036,validacion
2007,2,SC_Chile_PS,1,5,46013.172,5.634,32.843,2.863,0.393,18072.956,7.046,validacion
2007,2,SC_Chile_PS,1,6,27252.945,3.337,36.049,3.093,0.523,14260.704,5.559,validacion
2007,2,SC_Chile_PS,1,7,27997.888,3.428,38.853,2.42,0.658,18417.629,7.18,validacion
2007,2,SC_Chile_PS,1,8,18173.426,2.225,41.378,3.113,0.8,14531.066,5.665,validacion
2007,2,SC_Chile_PS,1,9,18826.339,2.305,43.313,3.964,0.922,17352.311,6.765,validacion
2007,2,SC_Chile_PS,1,10,9073.827,1.111,45.761,3.293,1.09,9893.93,3.857,validacion
2007,2,SC_Chile_PS,1,11,8244.858,1.01,48.464,3.291,1.301,10727.835,4.182,validacion
2007,2,SC_Chile_PS,1,12,4164.411,0.51,50.523,4.583,1.481,6169.152,2.405,validacion
2007,2,SC_Chile_PS,2,1,560.843,0.089,20.454,11.057,0.095,53.334,0.015,validacion
2007,2,SC_Chile_PS,2,2,9964.714,1.58,25.192,3.512,0.171,1701.449,0.488,validacion
2007,2,SC_Chile_PS,2,3,21921.118,3.476,28.219,1.95,0.241,5282.822,1.515,validacion
2007,2,SC_Chile_PS,2,4,60311.348,9.564,32.434,2.217,0.372,22433.578,6.434,validacion
2007,2,SC_Chile_PS,2,5,147401.711,23.375,34.3,2.065,0.443,65227.407,18.709,validacion
2007,2,SC_Chile_PS,2,6,157347.45,24.952,35.95,1.891,0.512,80566.137,23.108,validacion
2007,2,SC_Chile_PS,2,7,109953.294,17.436,38.17,2.656,0.618,67976.22,19.497,validacion
2007,2,SC_Chile_PS,2,8,69170.235,10.969,40.603,2.956,0.75,51865.056,14.876,validacion
2007,2,SC_Chile_PS,2,9,31249.589,4.956,42.873,3.269,0.889,27773.906,7.966,validacion
2007,2,SC_Chile_PS,2,10,14638.318,2.321,45.05,4.149,1.038,15201.762,4.36,validacion
2007,2,SC_Chile_PS,2,11,5073.743,0.805,47.836,1.954,1.248,6331.079,1.816,validacion
2007,2,SC_Chile_PS,2,12,3004.399,0.476,49.735,1.932,1.409,4233.048,1.214,validacion
2007,2,SC_Chile_PS,3,1,56.111,0.011,24.014,0.755,0.147,8.246,0.003,validacion
2007,2,SC_Chile_PS,3,2,672.058,0.129,28.148,2.042,0.239,160.635,0.05,validacion
2007,2,SC_Chile_PS,3,3,7292.756,1.405,32.193,3.503,0.36,2627.158,0.815,validacion
2007,2,SC_Chile_PS,3,4,40172.037,7.737,32.607,1.323,0.372,14945.07,4.638,validacion
2007,2,SC_Chile_PS,3,5,103787.847,19.989,34.238,1.956,0.432,44840.746,13.917,validacion
2007,2,SC_Chile_PS,3,6,106167.247,20.447,36.139,2.593,0.51,54102.297,16.791,validacion
2007,2,SC_Chile_PS,3,7,107531.655,20.71,38.563,3.331,0.621,66793.265,20.73,validacion
2007,2,SC_Chile_PS,3,8,84480.144,16.27,41.719,6.183,0.792,66902.811,20.764,validacion
2007,2,SC_Chile_PS,3,9,36944.709,7.115,43.728,7.759,0.915,33802.02,10.491,validacion
2007,2,SC_Chile_PS,3,10,15708.389,3.025,45.459,12.435,1.036,16266.608,5.048,validacion
2007,2,SC_Chile_PS,3,11,9637.21,1.856,46.797,9.457,1.125,10842.808,3.365,validacion
2007,2,SC_Chile_PS,3,12,6778.121,1.305,52.639,13.265,1.611,10916.166,3.388,validacion
